id,pokemon_id,types
5791,3905,Fairy
5792,3906,Psychic
5793,3907,Water
5794,3907,Psychic
5795,3908,Psychic
5796,3909,Psychic
5797,3909,Steel
5798,3910,Psychic
5799,3910,Ghost
5800,3911,Rock
5801,3911,Poison
5802,3912,Bug
5803,3912,Fighting
5804,3913,Bug
5805,3913,Fighting
5806,3914,Electric
5807,3915,Steel
5808,3915,Flying
5809,3916,Grass
5810,3916,Steel
5811,3917,Dark
5812,3917,Dragon
5813,3918,Water
5814,3919,Water
5815,3919,Psychic
5816,3920,Psychic
5817,3921,Psychic
5818,3921,Ghost
5819,3922,Psychic
5820,3922,Steel
5821,3923,Steel
5822,3923,Fairy
5823,3924,Fighting
5824,3924,Ghost
5825,3925,Poison
5826,3926,Poison
5827,3926,Dragon
5828,3927,Rock
5829,3927,Steel
5830,3928,Fire
5831,3928,Ghost
5832,3929,Electric
5833,3930,Steel
5834,3931,Steel
5835,3932,Electric
5836,3932,Steel
5837,3933,Electric
5838,3933,Steel
5839,3934,Normal
5840,3934,Flying
5841,3935,Normal
5842,3935,Flying
5843,3936,Normal
5844,3936,Flying
5845,3937,Water
5846,3938,Water
5847,3938,Ice
5848,3939,Poison
5849,3940,Poison
5850,3940,Dark
5851,3941,Poison
5852,3942,Poison
5853,3942,Dark
5854,3943,Water
5855,3944,Water
5856,3945,Water
5857,3945,Ice
5858,3946,Ghost
5859,3946,Poison
5860,3947,Ghost
5861,3947,Poison
5862,3948,Ghost
5863,3948,Poison
5864,3949,Rock
5865,3949,Ground
5866,3950,Psychic
5867,3951,Psychic
5868,3952,Water
5869,3953,Water
5870,3954,Ice
5871,3955,Dragon
5872,3955,Flying
5873,3956,Normal
5874,3956,Fighting
5875,3957,Psychic
5876,3957,Fighting
5877,3958,Ghost
5878,3959,Fire
5879,3959,Dragon
5880,3960,Rock
5881,3960,Fairy
5882,3961,Steel
5883,3961,Ground
5884,3962,Psychic
5885,3963,Dragon
5886,3963,Psychic
5887,3964,Water
5888,3964,Dark
5889,3965,Fighting
5890,3965,Psychic
5891,3966,Fire
5892,3966,Psychic
5893,3967,Normal
5894,3967,Flying
5895,3968,Bug
5896,3968,Flying
5897,3969,Electric
5898,3970,Steel
5899,3971,Steel
5900,3971,Ghost
5901,3972,Water
5902,3973,Bug
5903,3973,Steel
5904,3974,Psychic
5905,3974,Fighting
5906,3975,Grass
5907,3975,Dragon
5908,3976,Electric
5909,3976,Dragon
5910,3977,Dark
5911,3977,Fire
5912,3978,Ghost
5913,3978,Poison
5914,3979,Fire
5915,3980,Fire
5916,3980,Fighting
5917,3981,Dark
5918,3982,Grass
5919,3983,Fire
5920,3983,Flying
5921,3984,Water
5922,3984,Ground
5923,3985,Grass
5924,3985,Poison
5925,3986,Dragon
5926,3986,Flying
5927,3987,Bug
5928,3987,Poison
5929,3988,Water
5930,3989,Grass
5931,3989,Ice
5932,3990,Psychic
5933,3990,Dragon
5934,3991,Ghost
5935,3991,Fairy
5936,3992,Dragon
5937,3992,Fairy
5938,3993,Steel
5939,3993,Fairy
5940,3994,Ground
5941,3994,Fire
5942,3995,Rock
5943,3995,Flying
5944,3996,Normal
5945,3996,Fighting
5946,3997,Dragon
5947,3997,Ground
5948,3998,Rock
5949,3998,Dark
5950,3999,Water
5951,4000,Dragon
5952,4000,Ground
5953,4001,Rock
5954,4001,Flying
5955,4002,Rock
5956,4002,Poison
5957,4003,Normal
5958,4003,Fairy
5959,4004,Water
5960,4005,Ice
5961,4006,Fire
5962,4006,Ground
5963,4007,Normal
5964,4008,Fighting
5965,4008,Steel
5966,4009,Water
5967,4009,Dark
5968,4010,Steel
5969,4010,Psychic
5970,4011,Ghost
5971,4011,Fairy
5972,4012,Water
5973,4012,Psychic
5974,4013,Psychic
5975,4014,Water
5976,4014,Dark
5977,4015,Bug
5978,4015,Fighting
5979,4016,Dragon
5980,4016,Psychic
5981,4017,Psychic
5982,4017,Fairy
5983,4018,Dark
5984,4018,Ghost
5985,4019,Ice
5986,4019,Bug
5987,4020,Rock
5988,4021,Rock
5989,4022,Water
5990,4022,Fighting
5991,4023,Water
5992,4023,Fighting
5993,4024,Ghost
5994,4024,Steel
5995,4025,Electric
5996,4025,Dragon
5997,4026,Ground
5998,4026,Dark
5999,4027,Electric
6000,4027,Water
6001,4028,Normal
6002,4028,Dark
6003,4029,Fighting
6004,4029,Dark
6005,4030,Ice
6006,4030,Bug
6007,4031,Normal
6008,4031,Fighting
6009,4032,Flying
6010,4032,Fighting
6011,4033,Grass
6012,4033,Ghost
6013,4034,Grass
6014,4034,Ghost
6015,4035,Fire
6016,4035,Poison
6017,4036,Bug
6018,4036,Psychic
6019,4037,Bug
6020,4037,Psychic
6021,4038,Bug
6022,4038,Psychic
6023,4039,Dark
6024,4039,Grass
6025,4040,Dark
6026,4040,Grass
6027,4041,Ghost
6028,4041,Fighting
6029,4042,Steel
6030,4042,Flying
6031,4043,Steel
6032,4043,Flying
6033,4044,Water
6034,4044,Fire
6035,4045,Water
6036,4045,Fire
6037,4046,Electric
6038,4046,Poison
6039,4047,Electric
6040,4047,Poison
6041,4048,Water
6042,4049,Water
6043,4049,Steel
6044,4050,Water
6045,4050,Steel
6046,4051,Rock
6047,4051,Poison
6048,4052,Fire
6049,4052,Grass
6050,4053,Fairy
6051,4054,Fairy
6052,4054,Fighting
6053,4055,Dragon
6054,4055,Ghost
6055,4056,Grass
6056,4056,Fairy
6057,4057,Grass
6058,4057,Fairy
6059,4058,Grass
6060,4059,Grass
6061,4059,Electric
6062,4060,Grass
6063,4060,Electric
6064,4061,Fire
6065,4062,Fire
6066,4062,Ground
6067,4063,Fire
6068,4063,Grass
6069,4064,Fire
6070,4064,Ground
6071,4065,Water
6072,4066,Water
6073,4066,Bug
6074,4067,Water
6075,4067,Bug
6076,4068,Steel
6077,4068,Ground
6078,4069,Steel
6079,4069,Ground
6080,4070,Fire
6081,4070,Dragon
6082,4071,Fire
6083,4071,Dragon
6084,4072,Bug
6085,4072,Dragon
6086,4073,Bug
6087,4073,Dragon
6088,4074,Fire
6089,4074,Grass
6090,4075,Dark
6091,4075,Normal
6092,4076,Ghost
6093,4077,Electric
6094,4078,Electric
6095,4078,Dragon
6096,4079,Ground
6097,4080,Electric
6098,4080,Water
6099,4081,Poison
6100,4081,Flying
6101,4082,Poison
6102,4082,Flying
6103,4083,Ground
6104,4084,Ground
6105,4085,Poison
6106,4085,Flying
6107,4086,Poison
6108,4086,Ground
6109,4087,Rock
6110,4088,Grass
6111,4088,Poison
6112,4089,Bug
6113,4090,Electric
6114,4091,Electric
6115,4091,Grass
6116,4092,Electric
6117,4093,Electric
6118,4093,Grass
6119,4094,Grass
6120,4094,Psychic
6121,4095,Grass
6122,4095,Psychic
6123,4096,Grass
6124,4096,Dragon
6125,4097,Ground
6126,4098,Ground
6127,4099,Fire
6128,4099,Ghost
6129,4100,Fire
6130,4100,Ghost
6131,4101,Fighting
6132,4102,Fighting
6133,4103,Normal
6134,4104,Poison
6135,4105,Bug
6136,4106,Poison
6137,4107,Poison
6138,4107,Fairy
6139,4108,Ground
6140,4108,Rock
6141,4109,Ground
6142,4109,Rock
6143,4110,Normal
6144,4111,Grass
6145,4112,Normal
6146,4113,Water
6147,4114,Water
6148,4115,Water
6149,4116,Water
6150,4117,Bug
6151,4117,Flying
6152,4118,Water
6153,4119,Water
6154,4119,Psychic
6155,4120,Psychic
6156,4120,Fairy
6157,4121,Ice
6158,4121,Psychic
6159,4122,Bug
6160,4122,Flying
6161,4123,Ice
6162,4123,Psychic
6163,4124,Electric
6164,4125,Fire
6165,4126,Bug
6166,4127,Normal
6167,4128,Water
6168,4129,Bug
6169,4129,Poison
6170,4130,Water
6171,4130,Flying
6172,4131,Water
6173,4131,Ice
6174,4132,Normal
6175,4133,Normal
6176,4134,Normal
6177,4135,Water
6178,4136,Electric
6179,4137,Fire
6180,4138,Normal
6181,4139,Rock
6182,4139,Water
6183,4140,Rock
6184,4140,Water
6185,4141,Bug
6186,4141,Poison
6187,4142,Rock
6188,4142,Water
6189,4143,Rock
6190,4143,Water
6191,4144,Rock
6192,4144,Flying
6193,4145,Normal
6194,4146,Ice
6195,4146,Flying
6196,4147,Psychic
6197,4147,Flying
6198,4148,Electric
6199,4148,Flying
6200,4149,Fighting
6201,4149,Flying
6202,4150,Fire
6203,4150,Flying
6204,4151,Dark
6205,4151,Flying
6206,4152,Dragon
6207,4153,Dragon
6208,4154,Dragon
6209,4154,Flying
6210,4155,Bug
6211,4155,Poison
6212,4156,Psychic
6213,4157,Psychic
6214,4158,Grass
6215,4159,Grass
6216,4160,Grass
6217,4161,Fire
6218,4162,Fire
6219,4163,Fire
6220,4164,Fire
6221,4164,Ghost
6222,4165,Water
6223,4166,Water
6224,4167,Normal
6225,4167,Flying
6226,4168,Water
6227,4169,Normal
6228,4170,Normal
6229,4171,Normal
6230,4171,Flying
6231,4172,Normal
6232,4172,Flying
6233,4173,Bug
6234,4173,Flying
6235,4174,Bug
6236,4174,Flying
6237,4175,Bug
6238,4175,Poison
6239,4176,Bug
6240,4176,Poison
6241,4177,Poison
6242,4177,Flying
6243,4178,Normal
6244,4178,Flying
6245,4179,Water
6246,4179,Electric
6247,4180,Water
6248,4180,Electric
6249,4181,Electric
6250,4182,Fairy
6251,4183,Normal
6252,4183,Fairy
6253,4184,Fairy
6254,4185,Fairy
6255,4185,Flying
6256,4186,Psychic
6257,4186,Flying
6258,4187,Psychic
6259,4187,Flying
6260,4188,Electric
6261,4189,Normal
6262,4189,Flying
6263,4190,Electric
6264,4191,Electric
6265,4192,Grass
6266,4193,Water
6267,4193,Fairy
6268,4194,Water
6269,4194,Fairy
6270,4195,Rock
6271,4196,Water
6272,4197,Grass
6273,4197,Flying
6274,4198,Grass
6275,4198,Flying
6276,4199,Grass
6277,4199,Flying
6278,4200,Normal
6279,4201,Dark
6280,4201,Normal
6281,4202,Normal
6282,4203,Grass
6283,4204,Grass
6284,4205,Bug
6285,4205,Flying
6286,4206,Water
6287,4206,Ground
6288,4207,Water
6289,4207,Ground
6290,4208,Psychic
6291,4209,Dark
6292,4210,Dark
6293,4210,Flying
6294,4211,Water
6295,4211,Psychic
6296,4212,Poison
6297,4212,Psychic
6298,4213,Grass
6299,4213,Poison
6300,4214,Normal
6301,4215,Dark
6302,4215,Normal
6303,4216,Dark
6304,4216,Normal
6305,4217,Ghost
6306,4218,Psychic
6307,4219,Psychic
6308,4220,Normal
6309,4220,Psychic
6310,4221,Bug
6311,4222,Bug
6312,4222,Steel
6313,4223,Normal
6314,4224,Ground
6315,4224,Flying
6316,4225,Steel
6317,4225,Ground
6318,4226,Fairy
6319,4227,Normal
6320,4227,Flying
6321,4228,Fairy
6322,4229,Water
6323,4229,Poison
6324,4230,Dark
6325,4230,Poison
6326,4231,Bug
6327,4231,Steel
6328,4232,Bug
6329,4232,Rock
6330,4233,Bug
6331,4233,Fighting
6332,4234,Dark
6333,4234,Ice
6334,4235,Fighting
6335,4235,Poison
6336,4236,Normal
6337,4237,Normal
6338,4238,Fire
6339,4239,Fire
6340,4239,Rock
6341,4240,Normal
6342,4240,Flying
6343,4241,Ice
6344,4241,Ground
6345,4242,Ice
6346,4242,Ground
6347,4243,Water
6348,4243,Rock
6349,4244,Ghost
6350,4245,Water
6351,4246,Water
6352,4247,Ice
6353,4247,Flying
6354,4248,Water
6355,4248,Flying
6356,4249,Steel
6357,4249,Flying
6358,4250,Dark
6359,4250,Fire
6360,4251,Dark
6361,4251,Fire
6362,4252,Poison
6363,4253,Water
6364,4253,Dragon
6365,4254,Ground
6366,4255,Ground
6367,4256,Normal
6368,4257,Normal
6369,4258,Normal
6370,4259,Fighting
6371,4260,Fighting
6372,4261,Ice
6373,4261,Psychic
6374,4262,Electric
6375,4263,Poison
6376,4264,Fire
6377,4265,Normal
6378,4266,Normal
6379,4267,Electric
6380,4268,Fire
6381,4269,Water
6382,4270,Rock
6383,4270,Ground
6384,4271,Rock
6385,4271,Ground
6386,4272,Rock
6387,4272,Dark
6388,4273,Psychic
6389,4273,Flying
6390,4274,Electric
6391,4275,Electric
6392,4276,Electric
6393,4277,Electric
6394,4278,Electric
6395,4279,Electric
6396,4280,Electric
6397,4281,Electric
6398,4282,Electric
6399,4283,Electric
6400,4284,Fire
6401,4284,Flying
6402,4285,Psychic
6403,4285,Grass
6404,4286,Grass
6405,4287,Grass
6406,4288,Grass
6407,4289,Fire
6408,4290,Fire
6409,4290,Fighting
6410,4291,Fire
6411,4291,Fighting
6412,4292,Water
6413,4293,Water
6414,4293,Ground
6415,4294,Electric
6416,4295,Electric
6417,4295,Psychic
6418,4296,Water
6419,4296,Ground
6420,4297,Dark
6421,4298,Dark
6422,4299,Normal
6423,4300,Dark
6424,4300,Normal
6425,4301,Normal
6426,4302,Dark
6427,4302,Normal
6428,4303,Bug
6429,4304,Bug
6430,4305,Bug
6431,4305,Flying
6432,4306,Bug
6433,4307,Bug
6434,4307,Poison
6435,4308,Ground
6436,4309,Ice
6437,4309,Steel
6438,4310,Water
6439,4310,Grass
6440,4311,Water
6441,4311,Grass
6442,4312,Water
6443,4312,Grass
6444,4313,Grass
6445,4314,Grass
6446,4314,Dark
6447,4315,Grass
6448,4315,Dark
6449,4316,Normal
6450,4316,Flying
6451,4317,Normal
6452,4317,Flying
6453,4318,Water
6454,4318,Flying
6455,4319,Water
6456,4319,Flying
6457,4320,Ground
6458,4321,Ice
6459,4321,Steel
6460,4322,Psychic
6461,4322,Fairy
6462,4323,Psychic
6463,4323,Fairy
6464,4324,Psychic
6465,4324,Fairy
6466,4325,Bug
6467,4325,Water
6468,4326,Bug
6469,4326,Flying
6470,4327,Grass
6471,4328,Grass
6472,4328,Fighting
6473,4329,Normal
6474,4330,Normal
6475,4331,Normal
6476,4332,Poison
6477,4333,Bug
6478,4333,Ground
6479,4334,Bug
6480,4334,Flying
6481,4335,Bug
6482,4335,Ghost
6483,4336,Normal
6484,4337,Normal
6485,4338,Normal
6486,4339,Fighting
6487,4340,Fighting
6488,4341,Normal
6489,4341,Fairy
6490,4342,Rock
6491,4343,Grass
6492,4343,Poison
6493,4344,Poison
6494,4345,Normal
6495,4346,Normal
6496,4347,Dark
6497,4347,Ghost
6498,4348,Steel
6499,4348,Fairy
6500,4349,Steel
6501,4349,Rock
6502,4350,Steel
6503,4350,Rock
6504,4351,Steel
6505,4351,Rock
6506,4352,Fighting
6507,4352,Psychic
6508,4353,Fighting
6509,4353,Psychic
6510,4354,Electric
6511,4355,Poison
6512,4355,Ground
6513,4356,Electric
6514,4357,Electric
6515,4358,Electric
6516,4359,Bug
6517,4360,Bug
6518,4361,Grass
6519,4361,Poison
6520,4362,Poison
6521,4363,Poison
6522,4364,Water
6523,4364,Dark
6524,4365,Water
6525,4365,Dark
6526,4366,Poison
6527,4367,Water
6528,4368,Water
6529,4369,Fire
6530,4369,Ground
6531,4370,Fire
6532,4370,Ground
6533,4371,Fire
6534,4372,Psychic
6535,4373,Psychic
6536,4374,Normal
6537,4375,Ground
6538,4376,Ground
6539,4376,Dragon
6540,4377,Poison
6541,4378,Ground
6542,4378,Dragon
6543,4379,Grass
6544,4380,Grass
6545,4380,Dark
6546,4381,Normal
6547,4381,Flying
6548,4382,Dragon
6549,4382,Flying
6550,4383,Normal
6551,4384,Poison
6552,4385,Rock
6553,4385,Psychic
6554,4386,Rock
6555,4386,Psychic
6556,4387,Water
6557,4387,Ground
6558,4388,Poison
6559,4388,Ground
6560,4389,Water
6561,4389,Ground
6562,4390,Water
6563,4391,Water
6564,4391,Dark
6565,4392,Ground
6566,4392,Psychic
6567,4393,Ground
6568,4393,Psychic
6569,4394,Rock
6570,4394,Grass
6571,4395,Rock
6572,4395,Grass
6573,4396,Rock
6574,4396,Bug
6575,4397,Rock
6576,4397,Bug
6577,4398,Water
6578,4399,Fairy
6579,4400,Water
6580,4401,Normal
6581,4402,Normal
6582,4403,Ghost
6583,4404,Ghost
6584,4405,Ghost
6585,4406,Ghost
6586,4407,Grass
6587,4407,Flying
6588,4408,Psychic
6589,4409,Dark
6590,4410,Fairy
6591,4411,Psychic
6592,4412,Ice
6593,4413,Ice
6594,4414,Ice
6595,4414,Water
6596,4415,Ice
6597,4415,Water
6598,4416,Ice
6599,4416,Water
6600,4417,Water
6601,4418,Water
6602,4419,Water
6603,4420,Water
6604,4420,Rock
6605,4421,Fire
6606,4422,Ice
6607,4423,Water
6608,4424,Dragon
6609,4425,Dragon
6610,4426,Dragon
6611,4426,Flying
6612,4427,Steel
6613,4427,Psychic
6614,4428,Steel
6615,4428,Psychic
6616,4429,Steel
6617,4429,Psychic
6618,4430,Rock
6619,4431,Ice
6620,4432,Steel
6621,4433,Fire
6622,4434,Ice
6623,4434,Fairy
6624,4435,Dragon
6625,4435,Psychic
6626,4436,Dragon
6627,4436,Psychic
6628,4437,Water
6629,4438,Ground
6630,4439,Dragon
6631,4439,Flying
6632,4440,Steel
6633,4440,Psychic
6634,4441,Psychic
6635,4442,Psychic
6636,4443,Psychic
6637,4444,Psychic
6638,4445,Grass
6639,4446,Grass
6640,4447,Grass
6641,4447,Ground
6642,4448,Normal
6643,4448,Fairy
6644,4449,Fire
6645,4450,Fire
6646,4450,Fighting
6647,4451,Fire
6648,4451,Fighting
6649,4452,Water
6650,4453,Water
6651,4454,Water
6652,4454,Steel
6653,4455,Normal
6654,4455,Flying
6655,4456,Normal
6656,4456,Flying
6657,4457,Normal
6658,4457,Flying
6659,4458,Normal
6660,4459,Fire
6661,4460,Normal
6662,4460,Fairy
6663,4461,Normal
6664,4461,Water
6665,4462,Bug
6666,4463,Bug
6667,4464,Electric
6668,4465,Electric
6669,4466,Electric
6670,4467,Grass
6671,4467,Poison
6672,4468,Grass
6673,4468,Poison
6674,4469,Rock
6675,4470,Rock
6676,4471,Poison
6677,4471,Flying
6678,4472,Rock
6679,4472,Steel
6680,4473,Rock
6681,4473,Steel
6682,4474,Bug
6683,4475,Bug
6684,4475,Grass
6685,4476,Bug
6686,4476,Ground
6687,4477,Bug
6688,4477,Steel
6689,4478,Bug
6690,4478,Flying
6691,4479,Bug
6692,4479,Flying
6693,4480,Bug
6694,4480,Flying
6695,4481,Electric
6696,4482,Water
6697,4483,Water
6698,4484,Poison
6699,4484,Flying
6700,4485,Grass
6701,4486,Grass
6702,4487,Water
6703,4488,Water
6704,4488,Ground
6705,4489,Normal
6706,4490,Ghost
6707,4490,Flying
6708,4491,Ghost
6709,4491,Flying
6710,4492,Normal
6711,4493,Normal
6712,4494,Ghost
6713,4495,Grass
6714,4495,Poison
6715,4496,Dark
6716,4496,Flying
6717,4497,Normal
6718,4498,Normal
6719,4499,Psychic
6720,4500,Poison
6721,4500,Dark
6722,4501,Poison
6723,4501,Dark
6724,4502,Steel
6725,4502,Psychic
6726,4503,Steel
6727,4503,Psychic
6728,4504,Rock
6729,4505,Psychic
6730,4505,Fairy
6731,4506,Grass
6732,4506,Poison
6733,4507,Normal
6734,4508,Normal
6735,4508,Flying
6736,4509,Ghost
6737,4509,Dark
6738,4510,Dragon
6739,4510,Ground
6740,4511,Dragon
6741,4511,Ground
6742,4512,Dragon
6743,4512,Ground
6744,4513,Normal
6745,4514,Fighting
6746,4515,Fighting
6747,4515,Steel
6748,4516,Ground
6749,4517,Grass
6750,4517,Poison
6751,4518,Ground
6752,4519,Poison
6753,4519,Bug
6754,4520,Poison
6755,4520,Dark
6756,4521,Poison
6757,4521,Fighting
6758,4522,Poison
6759,4522,Fighting
6760,4523,Grass
6761,4524,Water
6762,4525,Water
6763,4526,Water
6764,4526,Flying
6765,4527,Grass
6766,4527,Ice
6767,4528,Bug
6768,4528,Grass
6769,4529,Grass
6770,4529,Ice
6771,4530,Dark
6772,4530,Ice
6773,4531,Electric
6774,4531,Steel
6775,4532,Normal
6776,4533,Ground
6777,4533,Rock
6778,4534,Grass
6779,4535,Electric
6780,4536,Fire
6781,4537,Fairy
6782,4537,Flying
6783,4538,Bug
6784,4538,Flying
6785,4539,Bug
6786,4539,Grass
6787,4540,Grass
6788,4541,Ice
6789,4542,Ground
6790,4542,Flying
6791,4543,Ice
6792,4543,Ground
6793,4544,Normal
6794,4545,Psychic
6795,4545,Fighting
6796,4546,Rock
6797,4546,Steel
6798,4547,Ghost
6799,4548,Ice
6800,4548,Ghost
6801,4549,Electric
6802,4549,Ghost
6803,4550,Electric
6804,4550,Flying
6805,4551,Electric
6806,4551,Ice
6807,4552,Electric
6808,4552,Fire
6809,4553,Electric
6810,4553,Grass
6811,4554,Electric
6812,4554,Water
6813,4555,Bug
6814,4555,Poison
6815,4556,Psychic
6816,4557,Psychic
6817,4558,Psychic
6818,4559,Steel
6819,4559,Dragon
6820,4560,Steel
6821,4560,Dragon
6822,4561,Water
6823,4561,Dragon
6824,4562,Water
6825,4562,Dragon
6826,4563,Fire
6827,4563,Steel
6828,4564,Normal
6829,4565,Ghost
6830,4565,Dragon
6831,4566,Ghost
6832,4566,Dragon
6833,4567,Psychic
6834,4568,Water
6835,4569,Bug
6836,4569,Poison
6837,4570,Water
6838,4571,Dark
6839,4572,Grass
6840,4573,Grass
6841,4573,Flying
6842,4574,Normal
6843,4575,Bug
6844,4576,Dark
6845,4577,Dragon
6846,4578,Electric
6847,4579,Fighting
6848,4580,Fire
6849,4581,Flying
6850,4582,Ghost
6851,4583,Grass
6852,4584,Ground
6853,4585,Ice
6854,4586,Poison
6855,4587,Psychic
6856,4588,Rock
6857,4589,Steel
6858,4590,Water
6859,4591,Fairy
6860,4592,Psychic
6861,4592,Fire
6862,4593,Grass
6863,4594,Grass
6864,4595,Grass
6865,4596,Fire
6866,4597,Fire
6867,4597,Fighting
6868,4598,Fire
6869,4599,Ground
6870,4600,Ground
6871,4600,Steel
6872,4601,Fire
6873,4601,Fighting
6874,4602,Water
6875,4603,Water
6876,4604,Water
6877,4605,Water
6878,4605,Dark
6879,4606,Normal
6880,4607,Normal
6881,4608,Normal
6882,4609,Normal
6883,4610,Normal
6884,4611,Dark
6885,4612,Ground
6886,4613,Ground
6887,4613,Steel
6888,4614,Dark
6889,4615,Grass
6890,4616,Grass
6891,4617,Fire
6892,4618,Fire
6893,4619,Water
6894,4620,Water
6895,4621,Psychic
6896,4622,Psychic
6897,4623,Normal
6898,4623,Flying
6899,4624,Normal
6900,4625,Dark
6901,4626,Steel
6902,4627,Normal
6903,4627,Flying
6904,4628,Normal
6905,4628,Flying
6906,4629,Electric
6907,4630,Electric
6908,4631,Rock
6909,4632,Rock
6910,4633,Rock
6911,4634,Psychic
6912,4634,Flying
6913,4635,Psychic
6914,4635,Flying
6915,4636,Ground
6916,4637,Normal
6917,4638,Dark
6918,4639,Ground
6919,4639,Steel
6920,4640,Normal
6921,4641,Fighting
6922,4642,Fighting
6923,4643,Fighting
6924,4644,Water
6925,4645,Water
6926,4645,Ground
6927,4646,Water
6928,4646,Ground
6929,4647,Fighting
6930,4648,Fighting
6931,4649,Water
6932,4650,Bug
6933,4650,Grass
6934,4651,Bug
6935,4651,Grass
6936,4652,Bug
6937,4652,Grass
6938,4653,Bug
6939,4653,Poison
6940,4654,Bug
6941,4654,Poison
6942,4655,Bug
6943,4655,Poison
6944,4656,Grass
6945,4656,Fairy
6946,4657,Grass
6947,4657,Fairy
6948,4658,Grass
6949,4659,Grass
6950,4660,Grass
6951,4660,Fighting
6952,4661,Water
6953,4662,Water
6954,4663,Water
6955,4664,Water
6956,4665,Ground
6957,4665,Dark
6958,4666,Ground
6959,4666,Dark
6960,4667,Ground
6961,4667,Dark
6962,4668,Fire
6963,4669,Ice
6964,4670,Fire
6965,4671,Ice
6966,4672,Grass
6967,4673,Bug
6968,4673,Rock
6969,4674,Bug
6970,4674,Rock
6971,4675,Dark
6972,4675,Fighting
6973,4676,Fighting
6974,4677,Dark
6975,4677,Fighting
6976,4678,Psychic
6977,4678,Flying
6978,4679,Ghost
6979,4680,Ground
6980,4680,Ghost
6981,4681,Ghost
6982,4682,Water
6983,4682,Rock
6984,4683,Water
6985,4683,Rock
6986,4684,Rock
6987,4684,Flying
6988,4685,Rock
6989,4685,Flying
6990,4686,Poison
6991,4687,Poison
6992,4688,Fighting
6993,4689,Dark
6994,4690,Normal
6995,4690,Ghost
6996,4691,Dark
6997,4692,Normal
6998,4692,Ghost
6999,4693,Normal
7000,4694,Normal
7001,4695,Psychic
7002,4696,Psychic
7003,4697,Psychic
7004,4698,Psychic
7005,4699,Psychic
7006,4700,Psychic
7007,4701,Fire
7008,4702,Fire
7009,4702,Rock
7010,4703,Water
7011,4703,Flying
7012,4704,Water
7013,4704,Flying
7014,4705,Ice
7015,4706,Ice
7016,4707,Ice
7017,4708,Normal
7018,4708,Grass
7019,4709,Normal
7020,4709,Grass
7021,4710,Electric
7022,4710,Flying
7023,4711,Bug
7024,4712,Bug
7025,4712,Steel
7026,4713,Fire
7027,4714,Fire
7028,4714,Rock
7029,4715,Grass
7030,4715,Poison
7031,4716,Grass
7032,4716,Poison
7033,4717,Water
7034,4717,Ghost
7035,4718,Water
7036,4718,Ghost
7037,4719,Water
7038,4720,Bug
7039,4720,Electric
7040,4721,Bug
7041,4721,Electric
7042,4722,Grass
7043,4722,Steel
7044,4723,Grass
7045,4723,Steel
7046,4724,Steel
7047,4725,Fire
7048,4725,Flying
7049,4726,Water
7050,4727,Steel
7051,4728,Steel
7052,4729,Electric
7053,4730,Electric
7054,4731,Electric
7055,4732,Psychic
7056,4733,Psychic
7057,4734,Ghost
7058,4734,Fire
7059,4735,Ghost
7060,4735,Fire
7061,4736,Ghost
7062,4736,Fire
7063,4737,Water
7064,4738,Dragon
7065,4739,Dragon
7066,4740,Dragon
7067,4741,Ice
7068,4742,Ice
7069,4743,Ice
7070,4744,Bug
7071,4745,Bug
7072,4746,Ground
7073,4746,Electric
7074,4747,Ground
7075,4747,Steel
7076,4748,Fighting
7077,4749,Water
7078,4749,Fighting
7079,4750,Fighting
7080,4751,Dragon
7081,4752,Ground
7082,4752,Ghost
7083,4753,Ground
7084,4753,Ghost
7085,4754,Dark
7086,4754,Steel
7087,4755,Dark
7088,4755,Steel
7089,4756,Normal
7090,4757,Normal
7091,4757,Flying
7092,4758,Normal
7093,4758,Flying
7094,4759,Psychic
7095,4759,Flying
7096,4760,Dark
7097,4760,Flying
7098,4761,Psychic
7099,4762,Dark
7100,4762,Flying
7101,4763,Fire
7102,4764,Bug
7103,4764,Steel
7104,4765,Dark
7105,4765,Dragon
7106,4766,Dark
7107,4766,Dragon
7108,4767,Dark
7109,4767,Dragon
7110,4768,Bug
7111,4768,Fire
7112,4769,Bug
7113,4769,Fire
7114,4770,Steel
7115,4770,Fighting
7116,4771,Rock
7117,4771,Fighting
7118,4772,Psychic
7119,4773,Grass
7120,4773,Fighting
7121,4774,Flying
7122,4775,Flying
7123,4776,Electric
7124,4776,Flying
7125,4777,Electric
7126,4777,Flying
7127,4778,Dragon
7128,4778,Fire
7129,4779,Dragon
7130,4779,Electric
7131,4780,Ground
7132,4780,Flying
7133,4781,Ground
7134,4781,Flying
7135,4782,Dragon
7136,4782,Ice
7137,4783,Dragon
7138,4783,Ice
7139,4784,Dragon
7140,4784,Ice
7141,4785,Water
7142,4785,Fighting
7143,4786,Water
7144,4786,Fighting
7145,4787,Normal
7146,4787,Psychic
7147,4788,Bug
7148,4788,Steel
7149,4789,Bug
7150,4789,Steel
7151,4790,Bug
7152,4790,Steel
7153,4791,Bug
7154,4791,Steel
7155,4792,Bug
7156,4792,Steel
7157,4793,Psychic
7158,4794,Grass
7159,4795,Grass
7160,4796,Grass
7161,4796,Fighting
7162,4797,Fire
7163,4798,Fire
7164,4799,Fire
7165,4799,Psychic
7166,4800,Water
7167,4801,Water
7168,4802,Water
7169,4802,Dark
7170,4803,Normal
7171,4804,Fighting
